Field,date,l1_category,l1_category_id,l2_category,l2_category_id,store_id,variant_id,variant_name,group_id,selling_price,mrp,in_stock,inventory,is_sponsored,image_url,brand_id,brand
,2025-08-04,Munchies,1237,Munchies Gift Packs,1694,37740,617464,Crax Namkeen Snacks Party Combo,2151204,72,90,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/f9db696b-896b-46db-a05c-88e3929052fd.png,,Crax
,2025-08-04,Munchies,1237,Munchies Gift Packs,1694,37740,685187,Eat Better Co Rakhi Gift Pack for Brother,2181504,399,750,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/5cc0121d-9f35-49b5-b588-bba40443ed4f.png,,Eat Better Co
,2025-08-04,Munchies,1237,Munchies Gift Packs,1694,37740,685180,Eat Better Co Rakhi Gift Pack,2181502,799,1300,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/94b94a47-e995-4492-bc88-88074fff82cd.png,,Eat Better Co
,2025-08-04,Munchies,1237,Munchies Gift Packs,1694,37740,680953,Omay Foods Foods Rakhi Gift Pack with Rakhi & Roli-Chawal,2181486,499,750,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/eb97ed7a-2fb5-42b2-83ea-94d676b5d8f4.png,,Omay Foods
,2025-08-04,Munchies,1237,Munchies Gift Packs,1694,37740,560375,Snackible Rakhi Gift Pack,2194827,340,399,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/920cdd02-d7be-4dfd-b43d-3c53bd869760.png,,Snackible
,2025-08-04,Munchies,1237,Munchies Gift Packs,1694,37740,633249,Beyond Snack Kerala Banana Chips,2173134,80,80,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/49a34af6-c6f0-4f66-81c6-de20fd08cb0e.png,,Beyond Snack
,2025-08-04,Munchies,1237,Munchies Gift Packs,1694,37740,534300,Desi Ghee Dryfruit Besan Laddu by Unibic Swaadesi,774246,134,230,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/575b8952-08bd-46a5-8495-ef880cc6aacb.png,,Unibic Swaadesi
,2025-08-04,Munchies,1237,Munchies Gift Packs,1694,37740,424025,4700BC Nutty Tuxedo Chocolate Popcorn,482030,177,250,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/e1bc109c-dae6-4dca-990b-bdab4ebfef65.png,,4700BC
,2025-08-04,Munchies,1237,Munchies Gift Packs,1694,37740,480400,4700BC Himalayan Salt Caramel Popcorn,598505,160,225,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/cdaeeb46-63cd-44d5-a6d5-0a14687bb366.png,,4700BC
,2025-08-04,Munchies,1237,Munchies Gift Packs,1694,37740,496308,"Open Secret Cookies, Brownie & Dry Fruits Gift Pack",1490480,298,350,True,0,False,https://cdn.grofers.com/da/cms-assets/cms/product/e468ef7b-6194-448b-a3f8-dbbab26f86d8.png,,Open Secret
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,559750,Protein Chef Madras Mixture Namkeen High Protein Healthy Snacks,1237744,98,99,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/b3803d11-3482-4ac1-98a6-c51463b9cd28.png,,Protein Chef
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,605,Haldiram's Classic Salted Peanuts,1913618,55,55,True,19,False,https://cdn.grofers.com/da/cms-assets/cms/product/355563a7-3a0c-477e-8e41-1f0df08ecbba.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,11143,Haldiram's Gathiya,1913082,55,55,True,32,False,https://cdn.grofers.com/da/cms-assets/cms/product/498e9c42-49ff-43ed-8359-7ab98a245b38.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,372136,Chheda's Bhakarwadi Namkeen,1912980,51,70,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/19904ec5-987e-4ad0-a433-d5ca125b323a.png,,Chheda's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,676118,Crax Zero Classic Salted Peanuts,2142278,80,100,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/a16ddafe-fd0a-49ed-a872-ef17b31e98e1.png,,Crax
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,681093,Let's Try Purani Delhi Soan Papdi,2187310,94,125,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/d11cb324-330d-4b81-bd18-2078b7f88ae0.png,,Let's Try
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,11174,Haldiram's Mathri/Matthi,1915523,65,65,True,7,False,https://cdn.grofers.com/da/cms-assets/cms/product/f1b11e1a-25f7-43df-bb4a-713788933326.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,19309,Haldiram's Southern Delights Murukku Namkeen,1915476,65,65,True,8,False,https://cdn.grofers.com/da/cms-assets/cms/product/cd926a6a-9a72-40f9-9627-088d1aefcb5c.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,675677,Crax Zero Cocktail Nut Mix,2143595,99,125,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/37c4cc24-f989-498a-88d9-2ea27423921e.png,,Crax
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,446890,Bikano Boondi,801604,60,60,True,7,False,https://cdn.grofers.com/da/cms-assets/cms/product/f1fc5b13-2bb2-4f08-9571-cafec1381fd1.png,,Bikano
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,490546,Crax Mast Matar Green Peas Namkeen Snacks,828866,55,55,True,14,False,https://cdn.grofers.com/da/cms-assets/cms/product/e2977fa3-c546-4d2d-8517-156380ce5fe5.png,,Crax
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,684049,Eat Better Co Bombay Bhelpuri,2168285,89,99,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/42abc648-10e8-42ac-afe2-7681413a81b1.png,,Eat Better Co
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,19284,Haldiram's Kachori,1915509,65,65,True,22,False,https://cdn.grofers.com/da/cms-assets/cms/product/8a69e20e-d763-445c-bfd5-63cd7a85e960.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,544697,Haldiram's Snac Lite Soya Katori,806640,36,50,True,32,False,https://cdn.grofers.com/da/cms-assets/cms/product/4881bd9e-1dfa-4611-a4e3-e03758fad8d2.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,537912,Let's Try Salted Peanuts With Rock Salt,777539,80,88,True,7,False,https://cdn.grofers.com/da/cms-assets/cms/product/73e404c3-ff58-4cc1-8e49-7c4d79ee36df.png,,Let's Try
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,25460,Garden Crispy Murukku Namkeen,1910554,53,55,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/049932e1-0c46-478e-a92b-10e2588ba09b.png,,Garden
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,490545,Crax Double Mazza Roasted Chana Peanuts Namkeen Snacks,2148118,55,55,True,5,False,https://cdn.grofers.com/da/cms-assets/cms/product/fd10dd62-90cf-42f9-8ecf-e862ae143587.png,,Crax
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,19289,"Haldiram's Peanuts, Namkeen",1912190,110,110,True,9,False,https://cdn.grofers.com/da/cms-assets/cms/product/750763e7-f561-48b5-9e5a-338b884a455b.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,546359,"Jabsons Roasted Wheat Khakhra, (Methi)",820648,80,80,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/0152fb54-fec6-422b-a489-111bc2981a37.png,,Jabsons
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,500525,Let's Try Roasted Bhuna Chana,828877,99,150,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/1deee8bc-6efe-4656-81ab-db43ff4d137b.png,,Let's Try
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,552688,Let's Try Purani Delhi Papdi,837315,102,150,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/2772eb6b-eedb-4320-baca-76d0931ab267.png,,Let's Try
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,481332,Gulab Namak Para,801606,119,125,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/7934ec50-100e-4ad3-a75a-e0e2f4531806.png,,Gulab
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,345988,Chheda's Kachori,1912944,48,65,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/b9aac27c-1119-4332-95f6-431af081a99a.png,,Chheda's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,56820,Daadi's Methi Khakhra,1912692,86,90,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/299b80dd-d435-4132-b50b-6bd2d551c8af.png,,Daadi's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,372142,Chheda's Salted Boondi,1911814,55,55,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/b4b1f230-c661-40e1-89e9-688bd23504ab.png,,Chheda's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,525567,Bikaji Masala Munch Soya Sticks,733729,55,80,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/ad75d2bf-a824-4946-b2ce-5aae4cee1176.png,,Bikaji
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,19299,"Haldiram's Bhuna Chana, Crackers",1913213,60,60,True,18,False,https://cdn.grofers.com/da/cms-assets/cms/product/fe7ad4ea-3619-4e8b-b378-14d81b3dcc0f.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,17700,Haldiram's Chana Jor,1911971,35,35,True,11,False,https://cdn.grofers.com/da/cms-assets/cms/product/c68d7bea-95db-4eec-b8e4-3a887b57b5c6.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,537943,Let's Try Masala Peanuts With Rock Salt,777741,80,88,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/30320012-3af4-4417-8004-a46a5810fd99.png,,Let's Try
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,372143,Chheda's Masala Boondi,1915744,55,55,True,8,False,https://cdn.grofers.com/da/cms-assets/cms/product/ce3f581c-02cd-4fff-9480-58c6b26e7f41.png,,Chheda's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,372137,Chheda's Chana Jor,1913162,55,55,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/b6630cb4-c3fd-48cf-b5b4-1b304e3dc704.png,,Chheda's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,91100,Bikaji Nut Cracker Coated Peanuts,1915063,52,70,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/c07526fd-404c-4f92-91f9-87ba3bce4ce9.png,,Bikaji
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,500602,Modern Kitchens Butter Murukku Namkeen,1303173,65,70,True,8,False,https://cdn.grofers.com/da/cms-assets/cms/product/73ce7229-a136-494c-87fb-b08686511928.png,,Modern Kitchens
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,500601,Modern Kitchens Masala Boondi,1303300,69,75,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/d8dd781b-bcc0-4875-baae-4dcf28808d7c.png,,Modern Kitchens
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,23770,Bikano Tasty Peanut Namkeen,662872,60,60,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/701d789b-afac-4e0b-813d-07a7f28c386d.png,,Bikano
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,546138,Tong Garden Salted Peanuts,273984,131,150,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/07bf5d43-1cf0-43ba-9da2-d17d5434266a.png,,Tong Garden
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,561076,Eat Better Co Desi Masala Millet Namkeen,1047734,57,59,True,5,False,https://cdn.grofers.com/da/cms-assets/cms/product/1a6da4a4-f34d-41c1-8716-97a514f6b200.png,,Eat Better Co
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,495324,Let's Try Crunchy Party Mix Namkeen Snacks,856403,115,150,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/63d11110-85cc-4946-9416-a1f4d1737846.png,,Let's Try
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,500524,Let's Try Masala Namak Para,1400656,119,150,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/6aca476d-8c4d-4a94-bce7-d50e11490a80.png,,Let's Try
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,548233,Modern Kitchens Spicy Murukku Namkeen,1985795,65,70,True,17,False,https://cdn.grofers.com/da/cms-assets/cms/product/a431ee12-cb4a-45e2-9020-509c996f44f4.png,,Modern Kitchens
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,500523,Let's Try Mathri/Matthi,1400709,119,150,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/3501b3bb-49fb-4247-bea8-1d810d904c98.png,,Let's Try
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,547735,"Sweet Karam Coffee Onion Kodubale/ Chakli, - No Palm Oil",911136,92,99,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/fb17d2ff-01cc-40d6-9fab-2fd287ba9e81.png,,Sweet Karam Coffee
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,503309,Snackible Cheese Dosa Khakhra,681618,90,120,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/91ae0321-eca9-4120-b47b-6a65aa8e1fe7.png,,Snackible
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,498774,Taali Roasted Nimbu Pudina Peanuts,667840,72,80,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/9b34667c-0b09-485e-ac81-912a564541d2.png,,Taali
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,498773,Taali Roasted Salted Peanuts,667839,72,80,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/e1d4c275-22b3-4130-9379-7d831e156a1c.png,,Taali
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,318776,Chheda's Tasty Peanuts,1913015,60,60,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/0126dd29-fb07-4f32-8653-a17380a809d9.png,,Chheda's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,25467,Garden Mini Bhakarwadi Namkeen,1912817,53,55,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/aebe0343-2e08-452e-a29b-02175d02c92e.png,,Garden
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,561083,Eat Better Co Mango Achari Millet Namkeen,1047730,57,59,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/111868bb-643c-4250-b388-1b59320ae7c6.png,,Eat Better Co
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,547215,"Jabsons Assorted Roasted Peanuts, (Pack of 6)",822659,132,132,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/e4c33d82-ea50-43a2-8032-69c9d082985e.png,,Jabsons
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,547768,"Sweet Karam Coffee Ribbon Pakoda / Murukku Namkeen, - No Palm Oil",911162,92,99,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/c3455d84-78d4-4ec1-a066-e438e1e8c9ca.png,,Sweet Karam Coffee
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,524369,Let's Try Besan Papdi,817144,82,120,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/9a742620-de2e-4ffc-b40b-3b7fd9ed43b8.png,,Let's Try
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,546182,Jabsons Spicy Masala Roasted Chana / Bhuna Chana,2108302,75,75,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/f736a140-a543-4719-b943-75895a9a5285.png,,Jabsons
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,56826,Daadi's Masala Khakhra,1912843,86,90,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/ddaf06c6-da03-4037-ab4d-b4faf8420db7.png,,Daadi's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,588255,Let's Try Hing Jeera Bhuna Chana,1244749,104,120,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/ac5764d0-9fa6-48be-8267-e3df4987cb5b.png,,Let's Try
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,608513,Modern Kitchens Spring Murukku Namkeen,1985972,65,70,True,5,False,https://cdn.grofers.com/da/cms-assets/cms/product/98c3b8b3-7144-4e1c-b7df-fe9d8e9f2e2a.png,,Modern Kitchens
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,490529,Jabsons Cocktail Nut Mix,790010,85,85,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/92e7c1e0-674d-4056-aadc-63e87ca18665.png,,Jabsons
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,520033,Daadi's Crips Wheat Peri Peri Khakhra,722834,86,90,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/10bd6121-8cc8-4cf8-a0ea-1d36cde49846.png,,Daadi's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,546180,Jabsons Roasted Chana / Bhuna Chana,815468,76,80,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/33afbf2e-6767-4b4f-84a4-8252c739aa06.png,,Jabsons
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,127022,Bikano Classic Salted Peanuts,1908742,60,60,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/64d45c10-308c-4d51-ac86-f0c68fd58dbf.png,,Bikano
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,518545,Haldiram's Crispy Crunchy Nut Cracker Peanuts,790056,270,270,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/d1f92822-3f2b-4dcf-b81e-d6321e6ba39f.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,595079,Unibic Swaadesi Mysore Garlic Mixture Namkeen,2056824,90,100,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/0a0a89b4-cab0-4194-8b29-08c00b9e8144.png,,Unibic
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,594246,Unibic Swaadesi Butter Murukku,2056821,90,100,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/279c226f-3dbc-42f2-88b7-09819f525d5f.png,,Unibic
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,481328,Gulab Achaari Mathri/Matthi,801607,82,85,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/22d99298-68e6-46c8-b942-90d3696ab6de.png,,Gulab
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,518614,Haldiram's Salted Peanuts,790057,270,270,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/30d06216-2ac7-4281-8ebc-b8bcd4e4074d.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,17224,Tong Garden Wasabi Coated Green Pea Snack,1913400,135,150,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/76564b3d-55a2-483b-af30-74c63779ec5d.png,,Tong Garden
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,546568,Crax Mast Mattar Namkeen +  Aloo Bhujia Namkeen Combo,1869944,100,105,True,9,False,https://cdn.grofers.com/da/cms-assets/cms/product/f0b9bf0d-1114-43ca-9d7d-102e01d8e028.png,,
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,555558,Taali Roasted Masala Peanuts,951116,72,80,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/e624e721-23d4-4a5c-a0be-cfe6ad85a14d.png,,Taali
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,563588,Sweet Karam Coffee Butter Murukku Namkeen,1258222,93,99,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/47d1ab3d-ed3e-474d-9f83-c9f5c52806e5.png,,Sweet Karam Coffee
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,546179,Jabsons Flattened Green Grams Chatpata Moong Jor,828895,80,80,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/46281d26-6cf0-47ac-9c40-83390ad5584a.png,,Jabsons
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,548234,Modern Kitchens Namkeen Snacks,856429,80,95,True,4,False,https://cdn.grofers.com/da/cms-assets/cms/product/ba314ae8-fa47-424f-b7c2-80310d27ddc4.png,,Modern Kitchens
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,524271,Modern Kitchens Namkeen Snacks,856420,72,85,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/5fb378bb-e734-4c39-b4d8-ae0dee5d7b87.png,,Modern Kitchens
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,500400,Haldiram's Achari Cubes Mathri/Matthi,801628,57,99,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/644db92f-8a6d-4952-b851-fe57e0340b62.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,470488,Gulab Mathri/Matthi,856395,175,185,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/42bf329e-2cee-45b8-a8c3-60386e8cc745.png,,Gulab
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,552616,Cornitos Lemon Chilli Cilantro Corn Nuts,837164,119,120,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/a6455208-69b9-452c-96c0-4a70f45d8a32.png,,Cornitos
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,481329,Gulab Mini Bhakarwadi Namkeen,598561,81,85,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/1f4777f3-c119-491d-99d2-a7041e78cd63.png,,Gulab
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,611307,Chitale Shahi Savouries Aloo Bhujia,2045414,75,75,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/3ba8717a-975f-4f44-960c-3b1c2a8205cd.png,,Chitale
,2025-08-04,Munchies,1237,Namkeen Snacks,29,30303,599404,Healthy Master Baked Bhakarwadi,1321603,299,420,True,3,False,https://cdn.grofers.com/da/cms-assets/cms/product/adf03223-471a-4495-9f7b-3007a060053f.png,,Healthy Master
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,634692,Chitale Mini Bhakarwadi,1938266,100,100,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/dbce3dbf-fdc9-4252-af8a-c25ffed7c704.png,,Chitale
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,32477,Chitale Bhakarwadi Namkeen,1912916,96,100,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/cc9c77c0-2e54-415e-913d-c6ac9a85fb00.png,,Chitale
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,611295,Chitale Bingebar Bhel Namkeen,1453072,100,100,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/d971c028-4ee9-4bb2-99cb-a8abb2762807.png,,Chitale
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,540448,Jabsons Tandoori Roasted / Bhuna Chana,783405,76,80,True,7,False,https://cdn.grofers.com/da/cms-assets/cms/product/45bda01a-235a-4fa4-84c0-5dfd6b5a11f2.png,,Jabsons
,2025-08-04,Munchies,1237,Namkeen Snacks,29,30303,600826,"Shrego Radhe Bhuna Chana, (Roasted Chickpeas) With Skin",1464260,189,200,True,2,False,https://cdn.grofers.com/da/cms-assets/cms/product/141094a1-a4dd-4054-9ad5-1b7a03ccd0fa.png,,Shrego
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,588253,Let's Try Bikaneri Bhujia,1243624,104,120,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/3297f838-4ae8-498f-9ea2-7fd4124664dc.png,,Let's Try
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,81953,Haldiram's Boondi,1913172,55,55,True,41,False,https://cdn.grofers.com/da/cms-assets/cms/product/89d89ccb-3649-4591-b8d8-c60b261e94ee.png,,Haldiram's
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,651143,Whole Foods Diet Chivda Namkeen,2112934,99,99,True,1,False,https://cdn.grofers.com/da/cms-assets/cms/product/7f13f3c8-d9fb-4c90-9ebd-00fb1a51a6f5.png,,Whole Foods
,2025-08-04,Munchies,1237,Namkeen Snacks,29,37740,548522,"Crax Double Mazza Namkeen, Peanut Mix +  Mast Mattar Namkeen +  Aloo Bhujia Namkeen Combo",1848549,141,160,True,5,False,https://cdn.grofers.com/da/cms-assets/cms/product/043c9173-57f0-491f-8b76-4822b3416802.png,,
